date,Tahvil
2005-07-08,3.1655685799802713
2005-07-11,3.167403423093408
2005-07-12,3.1692393297277306
2005-07-13,3.171068954830948
2005-07-14,3.1729017366142855
2005-07-15,3.174746080478891
2005-07-18,3.176595697461101
2005-07-19,3.178448493238742
2005-07-20,3.180308674812622
2005-07-21,3.182179402208991
2005-07-22,3.1840428190637935
2005-07-25,3.185907327096036
2005-07-26,3.1877823999373813
2005-07-27,3.1896375029565323
2005-07-28,3.191484185204184
2005-07-29,3.1933266524255766
2005-08-01,3.195168067787102
2005-08-02,3.1970190098126956
2005-08-03,3.1988455974584613
2005-08-04,3.2006689834205084
2005-08-05,3.2025082693351523
2005-08-08,3.2043539182861216
2005-08-09,3.2061995692644967
2005-08-10,3.2080377819710355
2005-08-11,3.2098908682063656
2005-08-12,3.211752464109042
2005-08-15,3.2136183283896815
2005-08-16,3.2154884664089867
2005-08-17,3.2173798873312576
2005-08-18,3.219271358148938
2005-08-19,3.2211618140644815
2005-08-22,3.223043799018351
2005-08-23,3.224920488302064
2005-08-24,3.226800403680585
2005-08-25,3.2286782128971687
2005-08-26,3.2305528417528233
2005-08-29,3.2324306970435224
2005-08-31,3.234288235040089
2005-09-01,3.2361436241400363
2005-09-02,3.2380032957950804
2005-09-05,3.2398436285375074
2005-09-06,3.241674246906473
2005-09-07,3.2435102073116013
2005-09-08,3.2453159255503894
2005-09-09,3.247131291188405
2005-09-12,3.248922796216256
2005-09-13,3.25073801709314
2005-09-14,3.252558578950897
2005-09-15,3.254362834595685
2005-09-16,3.2561670068371984
2005-09-19,3.257963497043831
2005-09-20,3.2597370581069502
2005-09-21,3.2615050494840814
2005-09-22,3.2632903402045126
2005-09-23,3.2650820532459752
2005-09-26,3.266876928600197
2005-09-27,3.2686597063689473
2005-09-28,3.270427073661371
2005-09-29,3.2721932093337256
2005-09-30,3.273954826072059
2005-10-03,3.2757031433984394
2005-10-04,3.277418335737222
2005-10-05,3.2791531246026375
2005-10-06,3.2808910308837462
2005-10-07,3.2826199537354763
2005-10-10,3.2843596973885822
2005-10-11,3.2860893459732607
2005-10-12,3.2878298264963237
2005-10-13,3.2895822490034146
2005-10-14,3.2913367076316753
2005-10-17,3.2930799674251117
2005-10-18,3.2948175232974815
2005-10-19,3.2965681496852355
2005-10-20,3.2983097578610856
2005-10-21,3.300051179706755
2005-10-24,3.3017913066445823
2005-10-25,3.3035157226217216
2005-10-26,3.3052021344672737
2005-10-27,3.3069005406368133
2005-10-28,3.3085987060689126
2005-10-31,3.3102955151552584
2005-11-01,3.3119775768189434
2005-11-02,3.3136526732449907
2005-11-07,3.3153308527711283
2005-11-08,3.317019943959357
2005-11-09,3.3187244228106074
2005-11-10,3.32043201214887
2005-11-11,3.322144950479159
2005-11-14,3.323857654450754
2005-11-15,3.3255611695819236
2005-11-16,3.327242014063001
2005-11-17,3.3289158466196054
2005-11-18,3.330581526270051
2005-11-21,3.3322401596766675
2005-11-22,3.3339041246010033
2005-11-23,3.3355711737231952
2005-11-24,3.337240183479728
2005-11-25,3.338910028353673
2005-11-28,3.3405761954130075
2005-11-29,3.3422443229638077
2005-11-30,3.343921188020671
2005-12-01,3.3455898557251547
2005-12-02,3.347258225278154
2005-12-05,3.3489308207303217
2005-12-06,3.350608778067231
2005-12-07,3.3522807829812074
2005-12-08,3.3539615512023704
2005-12-09,3.3556544864610705
2005-12-12,3.3573539375536483
2005-12-13,3.359056514302671
2005-12-14,3.360748619859202
2005-12-15,3.3624540516013135
2005-12-16,3.3641603487748384
2005-12-19,3.365872049377001
2005-12-20,3.367573268259984
2005-12-21,3.3692719375448195
2005-12-22,3.3709646386518997
2005-12-23,3.372651358130458
2005-12-26,3.3743389215877895
2005-12-27,3.37602048698652
2005-12-28,3.3776994660923667
2005-12-29,3.379382706182197
2005-12-30,3.381067927460973
2006-01-02,3.382757417323522
2006-01-03,3.3844374589613415
2006-01-04,3.386101154345352
2006-01-05,3.3877668141981054
2006-01-06,3.3894172233588242
2006-01-09,3.3910799227569948
2006-01-16,3.3927388422735754
2006-01-17,3.3943928238445675
2006-01-18,3.3960614130092446
2006-01-19,3.397721618653314
2006-01-20,3.399358433465352
2006-01-23,3.4009937283593543
2006-01-24,3.4026459682301042
2006-01-25,3.4043013186050235
2006-01-26,3.405959782835361
2006-01-27,3.4076155903580676
2006-01-30,3.4092860627441586
2006-01-31,3.4109642818968964
2006-02-01,3.4126433271520713
2006-02-02,3.414334748639604
2006-02-03,3.4160316277987
2006-02-06,3.4177362797131123
2006-02-07,3.4194521747836015
2006-02-08,3.4211712408243207
2006-02-09,3.42288192604523
2006-02-10,3.424577264147904
2006-02-13,3.426283865282671
2006-02-14,3.4280005797977924
2006-02-15,3.429703091387608
2006-02-16,3.431382067515408
2006-02-17,3.4330583771947007
2006-02-20,3.4347343422265624
2006-02-21,3.4364204356322703
2006-02-22,3.4381108480847953
2006-02-23,3.4397927751746815
2006-02-24,3.4414790213760025
2006-02-27,3.443152096578343
2006-02-28,3.444821313723849
2006-03-01,3.4464714585910445
2006-03-02,3.4481294176703448
2006-03-03,3.449799877987279
2006-03-06,3.451474658359139
2006-03-07,3.453156103897324
2006-03-08,3.45484656120792
2006-03-09,3.456537846064631
2006-03-10,3.458241665357197
2006-03-13,3.4599486657268197
2006-03-14,3.46167172411674
2006-03-15,3.463385103426596
2006-03-16,3.465099330785861
2006-03-17,3.466819095462008
2006-03-20,3.468551434427902
2006-03-21,3.470288155010788
2006-03-22,3.472021054649041
2006-03-23,3.473753646141908
2006-03-24,3.4754964918295626
2006-03-27,3.4772484265725097
2006-03-28,3.479005938622085
2006-03-29,3.480757293517532
2006-03-30,3.48251305502039
2006-03-31,3.4842567662546506
2006-04-03,3.486001350573612
2006-04-04,3.4877362046183777
2006-04-05,3.489471922035889
2006-04-06,3.4912202964655052
2006-04-07,3.4929624686730385
2006-04-10,3.4947090515979293
2006-04-11,3.4964635913118403
2006-04-12,3.4982119248999783
2006-04-13,3.499963496634786
2006-04-14,3.501711214751064
2006-04-17,3.5034538870146625
2006-04-18,3.505189132049095
2006-04-19,3.50691811940573
2006-04-20,3.5086538937442633
2006-04-21,3.5103703305590366
2006-04-24,3.5121030618229625
2006-04-25,3.513831892585846
2006-04-26,3.515573466549761
2006-04-27,3.5173147143577093
2006-04-28,3.5190496828405298
2006-05-01,3.5207902710600836
2006-05-02,3.5225388665174813
2006-05-03,3.524312136180459
2006-05-04,3.5260970029283865
2006-05-05,3.5278863416843484
2006-05-08,3.5296956120528535
2006-05-09,3.5315105644936042
2006-05-10,3.5333288278701778
2006-05-11,3.53515872742633
2006-05-12,3.537008586081421
2006-05-15,3.5389494042602254
2006-05-16,3.540840416060832
2006-05-17,3.5427715168558382
2006-05-18,3.5447190431898004
2006-05-22,3.5467501641901737
2006-05-23,3.548758907935647
2006-05-24,3.5508123332612183
2006-05-25,3.5528822220339036
2006-05-26,3.5549345037053977
2006-05-29,3.55699620978143
2006-05-30,3.5591166794378415
2006-05-31,3.561258341378804
2006-06-01,3.5634059796525195
2006-06-02,3.565602898132334
2006-06-05,3.56793843286372
2006-06-06,3.570260432353862
2006-06-07,3.5725653666687163
2006-06-08,3.5748508472109695
2006-06-09,3.5771062972826835
2006-06-12,3.5793783519886673
2006-06-13,3.5817959185060038
2006-06-14,3.584271675256471
2006-06-15,3.586729533947678
2006-06-16,3.5892063937212253
2006-06-19,3.591665324335479
2006-06-20,3.594198632263018
2006-06-21,3.5967716794710967
2006-06-22,3.59928782906628
2006-06-23,3.602111884912491
2006-06-26,3.604950589153084
2006-06-27,3.60770533710135
2006-06-28,3.610404004891855
2006-06-29,3.6130921002954306
2006-06-30,3.6157649963265026
2006-07-03,3.618285147439866
2006-07-04,3.6207535066001277
2006-07-05,3.6233432499788414
2006-07-06,3.625905865469655
2006-07-07,3.628400445777985
2006-07-10,3.630875705497018
2006-07-11,3.633323363556351
2006-07-12,3.6357738452149837
2006-07-13,3.638247101433703
2006-07-14,3.6407548556085474
2006-07-17,3.643346099811117
2006-07-18,3.6459903754537533
2006-07-19,3.648627270595714
2006-07-20,3.6512147775458406
2006-07-21,3.653830975238711
2006-07-24,3.656452549176061
2006-07-25,3.6590573050563484
2006-07-26,3.661649865980461
2006-07-27,3.6641655016819876
2006-07-28,3.6666651599765228
2006-07-31,3.6691818802063936
2006-08-01,3.671695601253555
2006-08-02,3.674171962927608
2006-08-03,3.6767198391806075
2006-08-04,3.679218577432609
2006-08-07,3.6817498362556
2006-08-08,3.6843277957134193
2006-08-09,3.6868388330959765
2006-08-10,3.689353958918086
2006-08-11,3.691846995906684
2006-08-14,3.6943798116060376
2006-08-15,3.696879822851874
2006-08-16,3.6993277236216318
2006-08-17,3.701784435388092
2006-08-18,3.7042487716239654
2006-08-21,3.7067375139826244
2006-08-22,3.7092458877673686
2006-08-23,3.7117547615868602
2006-08-24,3.7143095995343853
2006-08-25,3.716872171695668
2006-08-28,3.7194556305193016
2006-08-29,3.722009782586892
2006-08-31,3.724527289698033
2006-09-01,3.7270597197340547
2006-09-04,3.7295529423335827
2006-09-05,3.732059890955599
2006-09-06,3.7346371103776064
2006-09-07,3.737253299666108
2006-09-08,3.7398880975698865
2006-09-11,3.7425451119677753
2006-09-12,3.7451944301418183
2006-09-13,3.7478647987787146
2006-09-14,3.750587321122765
2006-09-15,3.7532615349557403
2006-09-18,3.7559172373343284
2006-09-19,3.7585820336217184
2006-09-20,3.7612475174909514
2006-09-21,3.763977363880495
2006-09-22,3.7668191454632973
2006-09-25,3.7696892629589955
2006-09-26,3.772568707429382
2006-09-27,3.775382326769591
2006-09-28,3.778230330334212
2006-09-29,3.7811639178804315
2006-10-02,3.784140168960429
2006-10-03,3.787117575565642
2006-10-04,3.790113949351977
2006-10-05,3.7930508012833286
2006-10-06,3.7959385103525394
2006-10-09,3.7988152252351246
2006-10-10,3.801670084936264
2006-10-11,3.804527090102089
2006-10-12,3.807299257428737
2006-10-13,3.810060100172934
2006-10-16,3.812842365213065
2006-10-17,3.8156860210486245
2006-10-18,3.8184638886073703
2006-10-19,3.82126201238528
2006-10-20,3.8240488074769954
2006-10-26,3.82678640189354
2006-10-27,3.8295394011012824
2006-10-30,3.8323785002469126
2006-10-31,3.8352221371398705
2006-11-01,3.838072752289464
2006-11-02,3.840998373125956
2006-11-03,3.843836209976409
2006-11-06,3.8466907883280954
2006-11-07,3.8494912277485502
2006-11-08,3.852339007306523
2006-11-09,3.855116537213738
2006-11-10,3.8579255665232384
2006-11-13,3.8607795856427862
2006-11-14,3.8636234502299462
2006-11-15,3.866458353557815
2006-11-16,3.869295336973711
2006-11-17,3.8721577672307186
2006-11-20,3.875057933849583
2006-11-21,3.877972544524613
2006-11-22,3.8808844361727584
2006-11-23,3.8837997431849582
2006-11-24,3.8866938565951377
2006-11-27,3.8895950561849832
2006-11-28,3.8925070506267447
2006-11-29,3.895410121178641
2006-11-30,3.8983005277324483
2006-12-01,3.9012276832546533
2006-12-04,3.904165681867733
2006-12-05,3.907124415653983
2006-12-06,3.910090330943668
2006-12-07,3.9129879067111886
2006-12-08,3.9159285686869825
2006-12-11,3.9188763991062916
2006-12-12,3.9218078318384713
2006-12-13,3.9247116005541662
2006-12-14,3.9275950713792813
2006-12-15,3.9304794116829003
2006-12-18,3.9333945922081752
2006-12-19,3.9363306512852883
2006-12-20,3.9392601639951326
2006-12-21,3.9421806066370855
2006-12-22,3.945108219262446
2006-12-25,3.9480355019612405
2006-12-26,3.950957436420234
2006-12-27,3.953886551049251
2006-12-28,3.956801511736722
2006-12-29,3.9597249071795577
2007-01-04,3.962651720273441
2007-01-05,3.9655907625411735
2007-01-08,3.968555882231089
2007-01-09,3.9715357910870663
2007-01-10,3.974520452569491
2007-01-11,3.977487209801286
2007-01-12,3.980434730083244
2007-01-15,3.983379379125296
2007-01-16,3.9863451701517896
2007-01-17,3.989308110896082
2007-01-18,3.99225552312206
2007-01-19,3.995169563847199
2007-01-22,3.998070460002682
2007-01-23,4.000972188261624
2007-01-24,4.003799319533929
2007-01-25,4.006641267833789
2007-01-26,4.0094801032829
2007-01-29,4.012314530574436
2007-01-30,4.015154816392725
2007-01-31,4.017962360657895
2007-02-01,4.020707260752722
2007-02-02,4.023498028288416
2007-02-05,4.026282973220009
2007-02-06,4.029060781688617
2007-02-07,4.031854757689505
2007-02-08,4.034657149127306
2007-02-09,4.037435542451452
2007-02-12,4.040226239779336
2007-02-13,4.042988953414344
2007-02-14,4.045717038322357
2007-02-15,4.04843650762903
2007-02-16,4.051159113236608
2007-02-19,4.053845538634081
2007-02-20,4.056566540947786
2007-02-21,4.0593116463481556
2007-02-22,4.062042877292488
2007-02-23,4.0647956217677255
2007-02-26,4.067569896262992
2007-02-27,4.070372263267128
2007-02-28,4.0732053493714435
2007-03-01,4.076069163176074
2007-03-02,4.078907523614512
2007-03-05,4.081787111593708
2007-03-06,4.084672654978215
2007-03-07,4.087557621502779
2007-03-08,4.090435457169402
2007-03-09,4.093315318969695
2007-03-12,4.096188021599176
2007-03-13,4.099081121320701
2007-03-14,4.101989389917578
2007-03-15,4.1048852730111784
2007-03-16,4.10778451552095
2007-03-19,4.110642322098435
2007-03-20,4.113503437222388
2007-03-21,4.116353326063148
2007-03-22,4.119185328417958
2007-03-23,4.122019279156858
2007-03-26,4.124861811801496
2007-03-27,4.127726198346081
2007-03-28,4.1306018556530315
2007-03-29,4.133478189793762
2007-03-30,4.136343246088676
2007-04-02,4.139202308957345
2007-04-03,4.142020694905635
2007-04-04,4.144836992599738
2007-04-05,4.147647182134746
2007-04-06,4.150451244454003
2007-04-09,4.153269257901906
2007-04-10,4.1561132847039834
2007-04-11,4.1589364832396765
2007-04-12,4.161788409407014
2007-04-13,4.164647651521388
2007-04-16,4.167476647351393
2007-04-17,4.170287386739345
2007-04-18,4.1730865465790545
2007-04-19,4.175853825121128
2007-04-20,4.178589085305841
2007-04-24,4.181323424015774
2007-04-25,4.184032377915059
2007-04-26,4.1867621258433125
2007-04-27,4.18947324164089
2007-04-30,4.192296110009927
2007-05-01,4.195135770835945
2007-05-02,4.197962454618909
2007-05-03,4.200786974133077
2007-05-04,4.2035998146002855
2007-05-07,4.206390050438018
2007-05-08,4.209197117633944
2007-05-09,4.212007420057517
2007-05-10,4.214830497778025
2007-05-11,4.217645925055431
2007-05-14,4.220461868389445
2007-05-15,4.22328515315062
2007-05-16,4.2260829832576405
2007-05-17,4.228884036023286
2007-05-18,4.231682834782906
2007-05-21,4.234453290245189
2007-05-22,4.23721455824051
2007-05-23,4.239972119848981
2007-05-24,4.242756259097624
2007-05-25,4.245540849770788
2007-05-28,4.248307968633248
2007-05-29,4.251078271202195
2007-05-30,4.253877977506641
2007-05-31,4.256650530264153
2007-06-01,4.259394437053326
2007-06-04,4.26213040491569
2007-06-05,4.264857021536862
2007-06-06,4.267602053291067
2007-06-07,4.270357186313195
2007-06-08,4.273143254304391
2007-06-11,4.2759353036770165
2007-06-12,4.278736119049959
2007-06-13,4.281534601616052
2007-06-14,4.284308479328394
2007-06-15,4.287070214885438
2007-06-18,4.289822563636789
2007-06-19,4.292582267487231
2007-06-20,4.295339553130521
2007-06-21,4.298123771525144
2007-06-22,4.30090979463671
2007-06-25,4.3037143986204285
2007-06-26,4.306511041744166
2007-06-27,4.309326291954502
2007-06-28,4.312126581803242
2007-06-29,4.314902038128138
2007-07-02,4.317663820584619
2007-07-03,4.3204386231854555
2007-07-04,4.32316448057615
2007-07-05,4.325903351214338
2007-07-06,4.328646780976122
2007-07-09,4.331369331223875
2007-07-10,4.33412470714564
2007-07-11,4.336893142670838
2007-07-12,4.339629381570787
2007-07-13,4.342351746667578
2007-07-16,4.345082916805016
2007-07-17,4.34780728235064
2007-07-18,4.350529090580993
2007-07-19,4.353214140405574
2007-07-20,4.355909407452161
2007-07-23,4.358564903528414
2007-07-24,4.361232036620368
2007-07-25,4.363892209939094
2007-07-26,4.366619805273895
2007-07-27,4.369350533923762
2007-07-30,4.37209011525726
2007-07-31,4.374797069253156
2007-08-01,4.377527186380353
2007-08-02,4.38023176860875
2007-08-03,4.382932278226031
2007-08-06,4.385647381074946
2007-08-07,4.388361291969876
2007-08-08,4.391048098799164
2007-08-09,4.393782608966716
2007-08-10,4.396533198606697
2007-08-13,4.399278318907101
2007-08-14,4.40206110153741
2007-08-15,4.4049216523940915
2007-08-16,4.407822678000781
2007-08-17,4.410695567393739
2007-08-20,4.41355886142588
2007-08-21,4.41646414393045
2007-08-22,4.419305318110161
2007-08-23,4.422167016029011
2007-08-24,4.425046380952712
2007-08-27,4.4279045987926375
2007-08-28,4.430792015518462
2007-08-29,4.433666915019714
2007-08-31,4.436503268850955
2007-09-03,4.4393313130400776
2007-09-04,4.442178523042259
2007-09-05,4.445043470058919
2007-09-06,4.447905924121045
2007-09-07,4.450781801663383
2007-09-10,4.453681244471263
2007-09-11,4.4565579580896975
2007-09-12,4.459420571433046
2007-09-13,4.462261769963442
2007-09-14,4.465030400396531
2007-09-17,4.467793434812411
2007-09-18,4.470520073508032
2007-09-19,4.47319249769488
2007-09-20,4.4758812506427565
2007-09-21,4.478542127030384
2007-09-24,4.481213443650207
2007-09-25,4.483895212740625
2007-09-26,4.486556417187564
2007-09-27,4.4892251192293955
2007-09-28,4.491890967601124
2007-10-01,4.494562842750403
2007-10-02,4.497234825198388
2007-10-03,4.499884652935236
2007-10-04,4.502510764363137
2007-10-05,4.505111588071872
2007-10-08,4.50772435517761
2007-10-09,4.51031325512499
2007-10-10,4.512908126461901
2007-10-11,4.51550598612204
2007-10-15,4.518133746658021
2007-10-16,4.520761541658388
2007-10-17,4.523333936793909
2007-10-18,4.525921303129328
2007-10-19,4.528513151406004
2007-10-22,4.531139490391973
2007-10-23,4.5337433401137455
2007-10-24,4.536330644833249
2007-10-25,4.53891491025771
2007-10-26,4.5414961283429145
2007-10-30,4.544099907586679
2007-10-31,4.546690106997434
2007-11-01,4.549317956130103
2007-11-02,4.55195786669027
2007-11-05,4.554611357102517
2007-11-06,4.557249816611455
2007-11-07,4.5599048845883265
2007-11-08,4.562584108425369
2007-11-09,4.56527244078784
2007-11-12,4.567978931079803
2007-11-13,4.570650823042793
2007-11-14,4.573298574119794
2007-11-15,4.575961479423124
2007-11-16,4.5786425778557955
2007-11-19,4.581350951814188
2007-11-20,4.584077550200705
2007-11-21,4.586832954094624
2007-11-22,4.58957490875001
2007-11-23,4.59232757275387
2007-11-26,4.59506675899368
2007-11-27,4.597828768296946
2007-11-28,4.600563657570809
2007-11-29,4.603303207113947
2007-11-30,4.606024649267489
2007-12-03,4.608747700319482
2007-12-04,4.611513381051631
2007-12-05,4.614244242171692
2007-12-06,4.616961489675042
2007-12-07,4.619680337317788
2007-12-10,4.622405362029559
2007-12-11,4.625121308731053
2007-12-12,4.627822037027359
2007-12-13,4.630548808403896
2007-12-14,4.633286357975202
2007-12-17,4.636045393273917
2007-12-18,4.638787722337512
2007-12-19,4.641537795657302
2007-12-24,4.644255781876001
2007-12-25,4.646976894576294
2007-12-26,4.649698065816112
2007-12-27,4.652439262066347
2007-12-28,4.655183610383422
2007-12-31,4.657938796281742
2008-01-02,4.660691001326829
2008-01-03,4.663435600512
2008-01-04,4.666158701517054
2008-01-07,4.668881849694298
2008-01-08,4.671588050963207
2008-01-09,4.674298913283099
2008-01-10,4.677017535617737
2008-01-11,4.679745474319181
2008-01-14,4.68248274051728
2008-01-15,4.685213866879202
2008-01-16,4.687929534595765
2008-01-17,4.6906514311117204
2008-01-18,4.693399727454842
2008-01-21,4.696182177125351
2008-01-22,4.698958528706493
2008-01-23,4.701736521648172
2008-01-24,4.704475768030676
2008-01-25,4.707219722146708
2008-01-28,4.709963719953116
2008-01-29,4.712695292309568
2008-01-30,4.715431568271533
2008-01-31,4.718191266575548
2008-02-01,4.720949460678223
2008-02-04,4.723713948685904
2008-02-05,4.726501899428824
2008-02-06,4.729286814230515
2008-02-07,4.732090539313002
2008-02-08,4.734906850607432
2008-02-11,4.7377529151930835
2008-02-12,4.740577281794492
2008-02-13,4.743401769539353
2008-02-14,4.746210732757911
2008-02-15,4.749049525202535
2008-02-18,4.751883756507743
2008-02-19,4.754704012910753
2008-02-20,4.757546318905687
2008-02-21,4.760388756497048
2008-02-22,4.763247003448366
2008-02-25,4.766117940977797
2008-02-26,4.768967070084345
2008-02-27,4.771813188174252
2008-02-28,4.774670437631632
2008-02-29,4.777545117973914
2008-03-03,4.780452947905495
2008-03-04,4.783362547673823
2008-03-05,4.786281774269226
2008-03-06,4.789240467382429
2008-03-07,4.79224801693913
2008-03-10,4.795249620641448
2008-03-11,4.79823741553832
2008-03-12,4.801234923025114
2008-03-13,4.804262556727652
2008-03-14,4.8072858208141325
2008-03-17,4.810405006630174
2008-03-18,4.813469825347431
2008-03-19,4.816556992865581
2008-03-20,4.819669661684703
2008-03-21,4.822798449688394
2008-03-24,4.825882171154451
2008-03-25,4.828996155321477
2008-03-26,4.832156100185174
2008-03-27,4.83531026682324
2008-03-28,4.838480621963625
2008-03-31,4.841646773167251
2008-04-01,4.844785105268678
2008-04-02,4.847922320386223
2008-04-03,4.85106629670615
2008-04-04,4.854237533301104
2008-04-07,4.857406113488362
2008-04-08,4.860592532625495
2008-04-09,4.863752626636762
2008-04-10,4.866935315054084
2008-04-11,4.8701216662185285
2008-04-14,4.873318007120707
2008-04-15,4.876519608440588
2008-04-16,4.879729640876185
2008-04-17,4.882959188234264
2008-04-18,4.8861877081245995
2008-04-21,4.889426279077306
2008-04-22,4.892676498183819
2008-04-24,4.8959035127102135
2008-04-25,4.899153281013989
2008-04-28,4.902400445563638
2008-04-29,4.905676742609423
2008-04-30,4.908986942770569
2008-05-01,4.912357946593486
2008-05-02,4.915702774793762
2008-05-05,4.91907047525943
2008-05-06,4.922521118003826
2008-05-07,4.925931504847231
2008-05-08,4.9293505873208465
2008-05-09,4.932764121063807
2008-05-12,4.936165741020638
2008-05-13,4.939542690033471
2008-05-14,4.942933086066906
2008-05-15,4.946321033814639
2008-05-16,4.949701742809978
2008-05-20,4.953107079009494
2008-05-21,4.956537063922757
2008-05-22,4.959967830553527
2008-05-23,4.963428062388253
2008-05-26,4.9669050447421705
2008-05-27,4.970395613844778
2008-05-28,4.973880666025781
2008-05-29,4.977385703660039
2008-05-30,4.98087086672669
2008-06-02,4.98437125052603
2008-06-03,4.987870897719023
2008-06-04,4.99141135269351
2008-06-05,4.99495112549248
2008-06-06,4.998581147449303
2008-06-09,5.002285350262781
2008-06-10,5.006158330747496
2008-06-11,5.010026429700225
2008-06-12,5.01382322924088
2008-06-13,5.017651412216841
2008-06-16,5.021463504218433
2008-06-17,5.0252578572934725
2008-06-18,5.0290550774838945
2008-06-19,5.032840846625939
2008-06-20,5.036661298198394
2008-06-23,5.040478282713699
2008-06-24,5.044334770479393
2008-06-25,5.048181472807814
2008-06-26,5.052069320877235
2008-06-27,5.055977665632276
2008-06-30,5.059914483757706
2008-07-01,5.06391313905002
2008-07-02,5.067887951690013
2008-07-03,5.071853154263642
2008-07-04,5.075791168611297
2008-07-07,5.079673072914855
2008-07-08,5.0835370990234106
2008-07-09,5.087375140729539
2008-07-10,5.091219298412431
2008-07-11,5.095059918899351
2008-07-14,5.098876014106772
2008-07-15,5.1027272494491305
2008-07-16,5.106497286824729
2008-07-17,5.110214881268728
2008-07-18,5.113874860680322
2008-07-21,5.117573376141993
2008-07-22,5.121316957826219
2008-07-23,5.124984888639578
2008-07-24,5.128657083911166
2008-07-25,5.13232043716938
2008-07-28,5.135922317128853
2008-07-29,5.139511895037403
2008-07-30,5.143047818374488
2008-07-31,5.146476620461639
2008-08-01,5.14989437920428
2008-08-04,5.153307735248353
2008-08-05,5.156704980794855
2008-08-06,5.160124521435068
2008-08-07,5.163553014774014
2008-08-08,5.1669954874049155
2008-08-11,5.170450286021748
2008-08-12,5.1738722407795334
2008-08-13,5.177301489378424
2008-08-14,5.180704477057522
2008-08-15,5.184067638260736
2008-08-18,5.187446461325616
2008-08-19,5.190867894378017
2008-08-20,5.1943033621043435
2008-08-21,5.197736053301749
2008-08-22,5.201159216430938
2008-08-25,5.204589693870381
2008-08-26,5.208049416115702
2008-08-27,5.211516496686807
2008-08-28,5.214985885348087
2008-08-29,5.218442384118894
2008-09-01,5.221899483198067
2008-09-02,5.225365638807944
2008-09-03,5.228879738575362
2008-09-04,5.232375914744366
2008-09-05,5.2358659640254706
2008-09-08,5.23932442499314
2008-09-09,5.242808933391709
2008-09-10,5.2463008510554365
2008-09-11,5.2498069783435835
2008-09-12,5.253286556575731
2008-09-15,5.256838098507505
2008-09-16,5.260419178501788
2008-09-17,5.264024735161695
2008-09-18,5.267680179224964
2008-09-19,5.271193776818514
2008-09-22,5.27473017760595
2008-09-23,5.278303027485852
2008-09-24,5.281885110532906
2008-09-25,5.2854389268729935
2008-09-26,5.289030967877711
2008-09-29,5.292642503172242
2008-10-03,5.29632292131655
2008-10-06,5.300143251284781
2008-10-07,5.303966336923556
2008-10-08,5.307719274438229
2008-10-09,5.311498649495317
2008-10-10,5.315372254162595
2008-10-13,5.319174073335185
2008-10-14,5.322942880899916
2008-10-15,5.326797693367345
2008-10-16,5.330723125314864
2008-10-17,5.334707281318058
2008-10-20,5.338687650629682
2008-10-21,5.342765560919471
2008-10-22,5.347032910012089
2008-10-23,5.3513854518718595
2008-10-24,5.355881103262807
2008-10-27,5.360382188647119
2008-10-28,5.364743926966331
2008-10-30,5.369104199555382
2008-10-31,5.37340433735271
2008-11-03,5.37765073158729
2008-11-04,5.381692106976761
2008-11-05,5.385690463115663
2008-11-06,5.389686662367375
2008-11-07,5.393742201596359
2008-11-10,5.397756355317933
2008-11-11,5.40189130614709
2008-11-12,5.406111050875274
2008-11-13,5.410259221540182
2008-11-14,5.41442421837234
2008-11-17,5.418580475029318
2008-11-18,5.422828573315529
2008-11-19,5.427100422822117
2008-11-20,5.431346679402581
2008-11-21,5.4355005083030425
2008-11-24,5.439605999709985
2008-11-25,5.443645657146005
2008-11-26,5.44756356656564
2008-11-27,5.451447744855178
2008-11-28,5.455343407181919
2008-12-01,5.459274959559219
2008-12-02,5.4630765118507645
2008-12-03,5.466798086233925
2008-12-04,5.470407313267173
2008-12-05,5.474008280006059
2008-12-12,5.477565404433383
2008-12-15,5.481115935926442
2008-12-16,5.484715061008454
2008-12-17,5.488182650473641
2008-12-18,5.491630916081797
2008-12-19,5.494971566624466
2008-12-22,5.498272683075014
2008-12-23,5.50159568430009
2008-12-24,5.50493154798543
2008-12-25,5.508267624620463
2008-12-26,5.511531345935454
2008-12-29,5.514789726507088
2008-12-30,5.518033646919058
2008-12-31,5.521263066724313
2009-01-02,5.524437727500767
2009-01-05,5.527597729481161
2009-01-06,5.530663992290408
2009-01-07,5.533811040197905
2009-01-08,5.537046035159749
2009-01-09,5.540259111590392
2009-01-12,5.543479552609057
2009-01-13,5.5466633129260705
2009-01-14,5.54982866815032
2009-01-15,5.552933132705438
2009-01-16,5.555930037847063
2009-01-19,5.558963837279661
2009-01-20,5.562032678321172
2009-01-21,5.565053088868292
2009-01-22,5.568106730367323
2009-01-23,5.571149037985247
2009-01-26,5.574135268208858
2009-01-27,5.577199472369994
2009-01-28,5.580233709491552
2009-01-29,5.583243482278001
2009-01-30,5.586273545352136
2009-02-02,5.589366772716572
2009-02-03,5.592435620503975
2009-02-04,5.595466933974564
2009-02-05,5.598529794538059
2009-02-06,5.601571895258509
2009-02-09,5.604591303365031
2009-02-10,5.60759733539364
2009-02-11,5.61061436322712
2009-02-12,5.61369674890137
2009-02-13,5.616756467626641
2009-02-16,5.619853467824612
2009-02-17,5.623004581706645
2009-02-18,5.626121895078213
2009-02-19,5.62918274810831
2009-02-20,5.632220804990643
2009-02-23,5.635256733739626
2009-02-24,5.638313141399378
